holiday,temp,rain_1h,snow_1h,clouds_all,weather_description,date_time,traffic_volume,hour,day_of_week,is_weekend,hour_sin,hour_cos,adverse_weather,weather_Clear,weather_Clouds,weather_Drizzle,weather_Fog,weather_Haze,weather_Mist,weather_Rain,weather_Smoke,weather_Snow,weather_Squall,weather_Thunderstorm,temp_scaled,traffic_volume_scaled,congestion_category
None,265.44,0.0,0.0,1,sky is clear,2013-11-22 03:00:00,425,3,Friday,0,0.7071067811865476,0.7071067811865476,0,1,0,0,0,0,0,0,0,0,0,0,0.33068386322735466,0.05837912087912088,Low
None,264.44,0.0,0.0,1,sky is clear,2013-11-22 04:00:00,743,4,Friday,0,0.8660254037844386,0.5000000000000001,0,1,0,0,0,0,0,0,0,0,0,0,0.31568686262747464,0.10206043956043956,Low
None,263.44,0.0,0.0,1,sky is clear,2013-11-22 05:00:00,2606,5,Friday,0,0.9659258262890683,0.25881904510252074,0,1,0,0,0,0,0,0,0,0,0,0,0.3006898620275946,0.35796703296703297,Medium
None,262.44,0.0,0.0,5,sky is clear,2013-11-22 06:00:00,5548,6,Friday,0,1.0,6.123233995736766e-17,0,1,0,0,0,0,0,0,0,0,0,0,0.2856928614277146,0.762087912087912,High
None,261.61,0.0,0.0,1,sky is clear,2013-11-22 07:00:00,6641,7,Friday,0,0.9659258262890683,-0.25881904510252063,0,1,0,0,0,0,0,0,0,0,0,0,0.27324535092981445,0.9122252747252747,High
None,263.41,0.0,0.0,5,sky is clear,2013-11-22 08:00:00,5908,8,Friday,0,0.8660254037844387,-0.4999999999999998,0,1,0,0,0,0,0,0,0,0,0,0,0.30023995200959863,0.8115384615384615,High
None,265.61,0.0,0.0,5,sky is clear,2013-11-22 09:00:00,5061,9,Friday,0,0.7071067811865476,-0.7071067811865475,0,1,0,0,0,0,0,0,0,0,0,0,0.3332333533293345,0.6951923076923077,High
None,268.64,0.0,0.0,5,sky is clear,2013-11-22 10:00:00,4722,10,Friday,0,0.49999999999999994,-0.8660254037844387,0,1,0,0,0,0,0,0,0,0,0,0,0.37867426514697056,0.6486263736263737,Medium
None,270.83,0.0,0.0,1,sky is clear,2013-11-22 11:00:00,5153,11,Friday,0,0.258819045102521,-0.9659258262890682,0,1,0,0,0,0,0,0,0,0,0,0,0.4115176964607078,0.7078296703296704,High
None,272.15,0.0,0.0,1,sky is clear,2013-11-22 12:00:00,5505,12,Friday,0,1.2246467991473532e-16,-1.0,0,1,0,0,0,0,0,0,0,0,0,0,0.4313137372525493,0.7561813186813187,High
None,274.15,0.0,0.0,1,sky is clear,2013-11-22 13:00:00,5478,13,Friday,0,-0.2588190451025208,-0.9659258262890683,0,1,0,0,0,0,0,0,0,0,0,0,0.4613077384523094,0.7524725274725275,High
None,274.15,0.0,0.0,1,sky is clear,2013-11-22 14:00:00,5789,14,Friday,0,-0.4999999999999997,-0.8660254037844388,0,1,0,0,0,0,0,0,0,0,0,0,0.4613077384523094,0.7951923076923076,High
None,272.15,0.0,0.0,1,sky is clear,2013-11-22 15:00:00,6047,15,Friday,0,-0.7071067811865471,-0.7071067811865479,0,1,0,0,0,0,0,0,0,0,0,0,0.4313137372525493,0.8306318681318682,High
None,271.47,0.0,0.0,1,sky is clear,2013-11-22 16:00:00,6512,16,Friday,0,-0.8660254037844385,-0.5000000000000004,0,1,0,0,0,0,0,0,0,0,0,0,0.42111577684463164,0.8945054945054945,High
None,269.81,0.0,0.0,75,light snow,2013-11-22 17:00:00,6238,17,Friday,0,-0.9659258262890683,-0.25881904510252063,1,0,0,0,0,0,0,0,0,1,0,0,0.39622075584883043,0.8568681318681318,High
None,268.36,0.0,0.0,90,overcast clouds,2013-11-22 18:00:00,5306,18,Friday,0,-1.0,-1.8369701987210297e-16,0,0,1,0,0,0,0,0,0,0,0,0,0.37447510497900455,0.7288461538461538,High
None,267.13,0.0,0.0,90,overcast clouds,2013-11-22 19:00:00,3697,19,Friday,0,-0.9659258262890684,0.2588190451025203,0,0,1,0,0,0,0,0,0,0,0,0,0.35602879424115186,0.5078296703296703,Medium
None,265.65,0.0,0.0,40,scattered clouds,2013-11-22 20:00:00,2926,20,Friday,0,-0.8660254037844386,0.5000000000000001,0,0,1,0,0,0,0,0,0,0,0,0,0.33383323335332915,0.40192307692307694,Medium
None,264.46,0.0,0.0,40,scattered clouds,2013-11-22 21:00:00,3029,21,Friday,0,-0.7071067811865477,0.7071067811865474,0,0,1,0,0,0,0,0,0,0,0,0,0.315986802639472,0.4160714285714286,Medium
None,262.63,0.0,0.0,1,sky is clear,2013-11-22 22:00:00,3041,22,Friday,0,-0.5000000000000004,0.8660254037844384,0,1,0,0,0,0,0,0,0,0,0,0,0.28854229154169175,0.41771978021978023,Medium
None,261.93,0.0,0.0,75,broken clouds,2013-11-22 23:00:00,3384,23,Friday,0,-0.25881904510252157,0.9659258262890681,0,0,1,0,0,0,0,0,0,0,0,0,0.2780443911217759,0.46483516483516485,Medium
None,261.31,0.0,0.0,90,overcast clouds,2013-11-23 00:00:00,1197,0,Saturday,1,0.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0.26874625074985026,0.16442307692307692,Medium
None,260.35,0.0,0.0,1,sky is clear,2013-11-23 01:00:00,725,1,Saturday,1,0.25881904510252074,0.9659258262890683,0,1,0,0,0,0,0,0,0,0,0,0,0.2543491301739657,0.09958791208791208,Low
None,259.63,0.0,0.0,1,sky is clear,2013-11-23 02:00:00,530,2,Saturday,1,0.49999999999999994,0.8660254037844387,0,1,0,0,0,0,0,0,0,0,0,0,0.2435512897420517,0.07280219780219781,Low
None,259.39,0.0,0.0,1,sky is clear,2013-11-23 03:00:00,377,3,Saturday,1,0.7071067811865476,0.7071067811865476,0,1,0,0,0,0,0,0,0,0,0,0,0.23995200959808036,0.05178571428571429,Low
None,259.39,0.0,0.0,1,sky is clear,2013-11-23 04:00:00,362,4,Saturday,1,0.8660254037844386,0.5000000000000001,0,1,0,0,0,0,0,0,0,0,0,0,0.23995200959808036,0.04972527472527472,Low
None,258.91,0.0,0.0,1,sky is clear,2013-11-23 05:00:00,709,5,Saturday,1,0.9659258262890683,0.25881904510252074,0,1,0,0,0,0,0,0,0,0,0,0,0.23275344931013853,0.09739010989010989,Low
None,258.39,0.0,0.0,1,sky is clear,2013-11-23 06:00:00,1278,6,Saturday,1,1.0,6.123233995736766e-17,0,1,0,0,0,0,0,0,0,0,0,0,0.22495500899820034,0.17554945054945054,Medium
None,257.81,0.0,0.0,1,sky is clear,2013-11-23 07:00:00,1827,7,Saturday,1,0.9659258262890683,-0.25881904510252063,0,1,0,0,0,0,0,0,0,0,0,0,0.21625674865027017,0.25096153846153846,Medium
None,258.81,0.0,0.0,1,sky is clear,2013-11-23 08:00:00,2719,8,Saturday,1,0.8660254037844387,-0.4999999999999998,0,1,0,0,0,0,0,0,0,0,0,0,0.2312537492501502,0.373489010989011,Medium
None,260.15,0.0,0.0,1,sky is clear,2013-11-23 09:00:00,3685,9,Saturday,1,0.7071067811865476,-0.7071067811865475,0,1,0,0,0,0,0,0,0,0,0,0,0.25134973005398903,0.5061813186813187,Medium
None,261.15,0.0,0.0,1,sky is clear,2013-11-23 10:00:00,4439,10,Saturday,1,0.49999999999999994,-0.8660254037844387,0,1,0,0,0,0,0,0,0,0,0,0,0.26634673065386905,0.6097527472527473,Medium
None,263.43,0.0,0.0,75,broken clouds,2013-11-23 11:00:00,4975,11,Saturday,1,0.258819045102521,-0.9659258262890682,0,0,1,0,0,0,0,0,0,0,0,0,0.300539892021596,0.6833791208791209,High
None,264.38,0.0,0.0,40,scattered clouds,2013-11-23 12:00:00,5311,12,Saturday,1,1.2246467991473532e-16,-1.0,0,0,1,0,0,0,0,0,0,0,0,0,0.3147870425914818,0.729532967032967,High
None,265.15,0.0,0.0,1,sky is clear,2013-11-23 13:00:00,5020,13,Saturday,1,-0.2588190451025208,-0.9659258262890683,0,1,0,0,0,0,0,0,0,0,0,0,0.32633473305338917,0.6895604395604396,High
None,265.38,0.0,0.0,5,sky is clear,2013-11-23 14:00:00,4213,14,Saturday,1,-0.4999999999999997,-0.8660254037844388,0,1,0,0,0,0,0,0,0,0,0,0,0.32978404319136184,0.5787087912087913,Medium
None,265.15,0.0,0.0,1,sky is clear,2013-11-23 15:00:00,4127,15,Saturday,1,-0.7071067811865471,-0.7071067811865479,0,1,0,0,0,0,0,0,0,0,0,0,0.32633473305338917,0.5668956043956044,Medium
None,263.89,0.0,0.0,5,sky is clear,2013-11-23 16:00:00,4164,16,Saturday,1,-0.8660254037844385,-0.5000000000000004,0,1,0,0,0,0,0,0,0,0,0,0,0.30743851229754043,0.5719780219780219,Medium
None,262.47,0.0,0.0,1,sky is clear,2013-11-23 17:00:00,4027,17,Saturday,1,-0.9659258262890683,-0.25881904510252063,0,1,0,0,0,0,0,0,0,0,0,0,0.28614277144571143,0.5531593406593407,Medium
None,261.13,0.0,0.0,1,sky is clear,2013-11-23 18:00:00,3682,18,Saturday,1,-1.0,-1.8369701987210297e-16,0,1,0,0,0,0,0,0,0,0,0,0,0.26604679064187176,0.5057692307692307,Medium
None,260.79,0.0,0.0,1,sky is clear,2013-11-23 19:00:00,3193,19,Saturday,1,-0.9659258262890684,0.2588190451025203,0,1,0,0,0,0,0,0,0,0,0,0,0.2609478104379129,0.4385989010989011,Medium
None,260.12,0.0,0.0,5,sky is clear,2013-11-23 20:00:00,2594,20,Saturday,1,-0.8660254037844386,0.5000000000000001,0,1,0,0,0,0,0,0,0,0,0,0,0.25089982003599304,0.35631868131868133,Medium
None,259.87,0.0,0.0,1,sky is clear,2013-11-23 21:00:00,2572,21,Saturday,1,-0.7071067811865477,0.7071067811865474,0,1,0,0,0,0,0,0,0,0,0,0,0.24715056988602305,0.3532967032967033,Medium
None,259.37,0.0,0.0,1,sky is clear,2013-11-23 22:00:00,2549,22,Saturday,1,-0.5000000000000004,0.8660254037844384,0,1,0,0,0,0,0,0,0,0,0,0,0.23965206958608304,0.3501373626373626,Medium
None,259.12,0.0,0.0,1,sky is clear,2013-11-23 23:00:00,2311,23,Saturday,1,-0.25881904510252157,0.9659258262890681,0,1,0,0,0,0,0,0,0,0,0,0,0.23590281943611302,0.3174450549450549,Medium
None,258.38,0.0,0.0,1,sky is clear,2013-11-24 00:00:00,1184,0,Sunday,1,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0.22480503899220167,0.16263736263736264,Low
None,258.38,0.0,0.0,1,sky is clear,2013-11-24 01:00:00,835,1,Sunday,1,0.25881904510252074,0.9659258262890683,0,1,0,0,0,0,0,0,0,0,0,0,0.22480503899220167,0.11469780219780219,Low
None,258.39,0.0,0.0,1,sky is clear,2013-11-24 02:00:00,558,2,Sunday,1,0.49999999999999994,0.8660254037844387,0,1,0,0,0,0,0,0,0,0,0,0,0.22495500899820034,0.07664835164835165,Low
None,259.15,0.0,0.0,1,sky is clear,2013-11-24 03:00:00,361,3,Sunday,1,0.7071067811865476,0.7071067811865476,0,1,0,0,0,0,0,0,0,0,0,0,0.236352729454109,0.049587912087912085,Low
None,258.89,0.0,0.0,1,sky is clear,2013-11-24 04:00:00,292,4,Sunday,1,0.8660254037844386,0.5000000000000001,0,1,0,0,0,0,0,0,0,0,0,0,0.23245350929814035,0.04010989010989011,Low
None,259.88,0.0,0.0,1,sky is clear,2013-11-24 05:00:00,463,5,Sunday,1,0.9659258262890683,0.25881904510252074,0,1,0,0,0,0,0,0,0,0,0,0,0.24730053989202172,0.0635989010989011,Low
None,260.64,0.0,0.0,1,sky is clear,2013-11-24 06:00:00,745,6,Sunday,1,1.0,6.123233995736766e-17,0,1,0,0,0,0,0,0,0,0,0,0,0.25869826034793036,0.10233516483516483,Low
None,260.81,0.0,0.0,1,sky is clear,2013-11-24 07:00:00,1089,7,Sunday,1,0.9659258262890683,-0.25881904510252063,0,1,0,0,0,0,0,0,0,0,0,0,0.2612477504499102,0.14958791208791208,Low
None,262.47,0.0,0.0,1,sky is clear,2013-11-24 08:00:00,1708,8,Sunday,1,0.8660254037844387,-0.4999999999999998,0,1,0,0,0,0,0,0,0,0,0,0,0.28614277144571143,0.23461538461538461,Medium
None,265.15,0.0,0.0,1,sky is clear,2013-11-24 09:00:00,2623,9,Sunday,1,0.7071067811865476,-0.7071067811865475,0,1,0,0,0,0,0,0,0,0,0,0,0.32633473305338917,0.3603021978021978,Medium
None,267.15,0.0,0.0,1,sky is clear,2013-11-24 10:00:00,3319,10,Sunday,1,0.49999999999999994,-0.8660254037844387,0,1,0,0,0,0,0,0,0,0,0,0,0.3563287342531492,0.4559065934065934,Medium
None,269.34,0.0,0.0,5,sky is clear,2013-11-24 11:00:00,3509,11,Sunday,1,0.258819045102521,-0.9659258262890682,0,1,0,0,0,0,0,0,0,0,0,0,0.3891721655668864,0.4820054945054945,Medium
None,271.15,0.0,0.0,5,sky is clear,2013-11-24 12:00:00,3731,12,Sunday,1,1.2246467991473532e-16,-1.0,0,1,0,0,0,0,0,0,0,0,0,0,0.4163167366526693,0.5125,Medium
None,272.15,0.0,0.0,1,sky is clear,2013-11-24 13:00:00,3808,13,Sunday,1,-0.2588190451025208,-0.9659258262890683,0,1,0,0,0,0,0,0,0,0,0,0,0.4313137372525493,0.5230769230769231,Medium
None,274.15,0.0,0.0,1,sky is clear,2013-11-24 14:00:00,3777,14,Sunday,1,-0.4999999999999997,-0.8660254037844388,0,1,0,0,0,0,0,0,0,0,0,0,0.4613077384523094,0.5188186813186814,Medium
None,274.66,0.0,0.0,1,sky is clear,2013-11-24 15:00:00,3866,15,Sunday,1,-0.7071067811865471,-0.7071067811865479,0,1,0,0,0,0,0,0,0,0,0,0,0.4689562087582489,0.531043956043956,Medium
None,274.15,0.0,0.0,1,sky is clear,2013-11-24 16:00:00,4148,16,Sunday,1,-0.8660254037844385,-0.5000000000000004,0,1,0,0,0,0,0,0,0,0,0,0,0.4613077384523094,0.5697802197802198,Medium
None,272.15,0.0,0.0,1,sky is clear,2013-11-24 17:00:00,3671,17,Sunday,1,-0.9659258262890683,-0.25881904510252063,0,1,0,0,0,0,0,0,0,0,0,0,0.4313137372525493,0.5042582417582417,Medium
None,272.15,0.0,0.0,1,sky is clear,2013-11-24 18:00:00,3122,18,Sunday,1,-1.0,-1.8369701987210297e-16,0,1,0,0,0,0,0,0,0,0,0,0,0.4313137372525493,0.4288461538461538,Medium
None,272.15,0.0,0.0,1,sky is clear,2013-11-24 19:00:00,2995,19,Sunday,1,-0.9659258262890684,0.2588190451025203,0,1,0,0,0,0,0,0,0,0,0,0,0.4313137372525493,0.4114010989010989,Medium
None,271.83,0.0,0.0,1,sky is clear,2013-11-24 20:00:00,2658,20,Sunday,1,-0.8660254037844386,0.5000000000000001,0,1,0,0,0,0,0,0,0,0,0,0,0.4265146970605878,0.3651098901098901,Medium
None,271.66,0.0,0.0,1,sky is clear,2013-11-24 21:00:00,2298,21,Sunday,1,-0.7071067811865477,0.7071067811865474,0,1,0,0,0,0,0,0,0,0,0,0,0.42396520695860884,0.31565934065934065,Medium
None,271.16,0.0,0.0,1,sky is clear,2013-11-24 22:00:00,1583,22,Sunday,1,-0.5000000000000004,0.8660254037844384,0,1,0,0,0,0,0,0,0,0,0,0,0.4164667066586688,0.21744505494505495,Medium
None,271.66,0.0,0.0,1,sky is clear,2013-11-24 23:00:00,894,23,Sunday,1,-0.25881904510252157,0.9659258262890681,0,1,0,0,0,0,0,0,0,0,0,0,0.42396520695860884,0.1228021978021978,Low
None,272.15,0.0,0.0,1,sky is clear,2013-11-25 00:00:00,468,0,Monday,0,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0.4313137372525493,0.06428571428571428,Low
None,272.15,0.0,0.0,40,scattered clouds,2013-11-25 01:00:00,267,1,Monday,0,0.25881904510252074,0.9659258262890683,0,0,1,0,0,0,0,0,0,0,0,0,0.4313137372525493,0.03667582417582418,Low
None,272.15,0.0,0.0,90,light snow,2013-11-25 02:00:00,232,2,Monday,0,0.49999999999999994,0.8660254037844387,1,0,0,0,0,0,0,0,0,1,0,0,0.4313137372525493,0.031868131868131866,Low
None,272.15,0.0,0.0,40,scattered clouds,2013-11-25 03:00:00,317,3,Monday,0,0.7071067811865476,0.7071067811865476,0,0,1,0,0,0,0,0,0,0,0,0,0.4313137372525493,0.04354395604395604,Low
None,272.15,0.0,0.0,1,sky is clear,2013-11-25 04:00:00,793,4,Monday,0,0.8660254037844386,0.5000000000000001,0,1,0,0,0,0,0,0,0,0,0,0,0.4313137372525493,0.10892857142857143,Low
None,272.15,0.0,0.0,1,sky is clear,2013-11-25 05:00:00,2657,5,Monday,0,0.9659258262890683,0.25881904510252074,0,1,0,0,0,0,0,0,0,0,0,0,0.4313137372525493,0.36497252747252745,Medium
None,271.48,0.0,0.0,1,sky is clear,2013-11-25 06:00:00,5715,6,Monday,0,1.0,6.123233995736766e-17,0,1,0,0,0,0,0,0,0,0,0,0,0.4212657468506303,0.7850274725274725,High
None,272.26,0.0,0.0,75,broken clouds,2013-11-25 08:00:00,5997,8,Monday,0,0.8660254037844387,-0.4999999999999998,0,0,1,0,0,0,0,0,0,0,0,0,0.43296340731853633,0.8237637362637362,High
None,274.67,0.0,0.0,75,broken clouds,2013-11-25 10:00:00,4490,10,Monday,0,0.49999999999999994,-0.8660254037844387,0,0,1,0,0,0,0,0,0,0,0,0,0.46910617876424754,0.6167582417582418,Medium
None,274.95,0.0,0.0,64,broken clouds,2013-11-25 11:00:00,4714,11,Monday,0,0.258819045102521,-0.9659258262890682,0,0,1,0,0,0,0,0,0,0,0,0,0.47330533893221355,0.6475274725274726,Medium
None,275.85,0.0,0.0,64,broken clouds,2013-11-25 12:00:00,4844,12,Monday,0,1.2246467991473532e-16,-1.0,0,0,1,0,0,0,0,0,0,0,0,0,0.48680263947210606,0.6653846153846154,Medium
None,276.36,0.0,0.0,64,broken clouds,2013-11-25 14:00:00,5340,14,Monday,0,-0.4999999999999997,-0.8660254037844388,0,0,1,0,0,0,0,0,0,0,0,0,0.49445110977804474,0.7335164835164835,High
None,276.61,0.0,0.0,64,broken clouds,2013-11-25 15:00:00,5828,15,Monday,0,-0.7071067811865471,-0.7071067811865479,0,0,1,0,0,0,0,0,0,0,0,0,0.49820035992801476,0.8005494505494506,High
None,276.23,0.0,0.0,64,broken clouds,2013-11-25 16:00:00,6492,16,Monday,0,-0.8660254037844385,-0.5000000000000004,0,0,1,0,0,0,0,0,0,0,0,0,0.4925014997000604,0.8917582417582418,High
None,276.1,0.0,0.0,64,broken clouds,2013-11-25 17:00:00,6066,17,Monday,0,-0.9659258262890683,-0.25881904510252063,0,0,1,0,0,0,0,0,0,0,0,0,0.4905518896220761,0.8332417582417583,High
None,275.85,0.0,0.0,64,broken clouds,2013-11-25 18:00:00,4183,18,Monday,0,-1.0,-1.8369701987210297e-16,0,0,1,0,0,0,0,0,0,0,0,0,0.48680263947210606,0.574587912087912,Medium
None,275.45,0.0,0.0,64,broken clouds,2013-11-25 19:00:00,2876,19,Monday,0,-0.9659258262890684,0.2588190451025203,0,0,1,0,0,0,0,0,0,0,0,0,0.48080383923215353,0.39505494505494504,Medium
None,274.31,0.0,0.0,64,broken clouds,2013-11-25 20:00:00,2405,20,Monday,0,-0.8660254037844386,0.5000000000000001,0,0,1,0,0,0,0,0,0,0,0,0,0.46370725854829054,0.33035714285714285,Medium
None,276.793,0.0,0.0,64,broken clouds,2013-11-25 21:00:00,2070,21,Monday,0,-0.7071067811865477,0.7071067811865474,0,0,1,0,0,0,0,0,0,0,0,0,0.5009448110377926,0.28434065934065933,Medium
None,272.75,0.0,0.0,64,broken clouds,2013-11-25 22:00:00,1444,22,Monday,0,-0.5000000000000004,0.8660254037844384,0,0,1,0,0,0,0,0,0,0,0,0,0.44031193761247767,0.19835164835164834,Medium
None,272.12,0.0,0.0,64,broken clouds,2013-11-25 23:00:00,983,23,Monday,0,-0.25881904510252157,0.9659258262890681,0,0,1,0,0,0,0,0,0,0,0,0,0.4308638272345533,0.13502747252747252,Low
None,271.69,0.0,0.0,64,broken clouds,2013-11-26 00:00:00,535,0,Tuesday,0,0.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0.42441511697660483,0.07348901098901099,Low
None,270.9,0.0,0.0,64,broken clouds,2013-11-26 02:00:00,251,2,Tuesday,0,0.49999999999999994,0.8660254037844387,0,0,1,0,0,0,0,0,0,0,0,0,0.41256748650269925,0.03447802197802198,Low
None,270.39,0.0,0.0,64,light snow,2013-11-26 03:00:00,343,3,Tuesday,0,0.7071067811865476,0.7071067811865476,1,0,0,0,0,0,0,0,0,1,0,0,0.40491901619676063,0.047115384615384615,Low
None,270.05,0.0,0.0,64,light snow,2013-11-26 04:00:00,775,4,Tuesday,0,0.8660254037844386,0.5000000000000001,1,0,0,0,0,0,0,0,0,1,0,0,0.39982003599280175,0.10645604395604395,Low
None,268.49,0.0,0.0,64,broken clouds,2013-11-26 05:00:00,2727,5,Tuesday,0,0.9659258262890683,0.25881904510252074,0,0,1,0,0,0,0,0,0,0,0,0,0.3764247150569889,0.3745879120879121,Medium
None,266.4,0.0,0.0,64,broken clouds,2013-11-26 06:00:00,5725,6,Tuesday,0,1.0,6.123233995736766e-17,0,0,1,0,0,0,0,0,0,0,0,0,0.3450809838032392,0.7864010989010989,High
None,265.42,0.0,0.0,64,broken clouds,2013-11-26 07:00:00,6891,7,Tuesday,0,0.9659258262890683,-0.25881904510252063,0,0,1,0,0,0,0,0,0,0,0,0,0.3303839232153573,0.946565934065934,High
None,263.92,0.0,0.0,64,broken clouds,2013-11-26 08:00:00,6051,8,Tuesday,0,0.8660254037844387,-0.4999999999999998,0,0,1,0,0,0,0,0,0,0,0,0,0.3078884223155373,0.8311813186813187,High
None,264.81,0.0,0.0,64,broken clouds,2013-11-26 09:00:00,5275,9,Tuesday,0,0.7071067811865476,-0.7071067811865475,0,0,1,0,0,0,0,0,0,0,0,0,0.32123575284943034,0.7245879120879121,High
None,265.59,0.0,0.0,40,scattered clouds,2013-11-26 10:00:00,4603,10,Tuesday,0,0.49999999999999994,-0.8660254037844387,0,0,1,0,0,0,0,0,0,0,0,0,0.33293341331733634,0.6322802197802198,Medium
None,266.35,0.0,0.0,64,broken clouds,2013-11-26 11:00:00,5025,11,Tuesday,0,0.258819045102521,-0.9659258262890682,0,0,1,0,0,0,0,0,0,0,0,0,0.34433113377324587,0.6902472527472527,High
None,266.61,0.0,0.0,75,broken clouds,2013-11-26 12:00:00,5336,12,Tuesday,0,1.2246467991473532e-16,-1.0,0,0,1,0,0,0,0,0,0,0,0,0,0.34823035392921453,0.7329670329670329,High
None,266.73,0.0,0.0,64,broken clouds,2013-11-26 13:00:00,5219,13,Tuesday,0,-0.2588190451025208,-0.9659258262890683,0,0,1,0,0,0,0,0,0,0,0,0,0.3500299940012002,0.7168956043956044,High
None,266.99,0.0,0.0,64,broken clouds,2013-11-26 14:00:00,5775,14,Tuesday,0,-0.4999999999999997,-0.8660254037844388,0,0,1,0,0,0,0,0,0,0,0,0,0.3539292141571689,0.7932692307692307,High
None,266.5,0.0,0.0,75,broken clouds,2013-11-26 15:00:00,6070,15,Tuesday,0,-0.7071067811865471,-0.7071067811865479,0,0,1,0,0,0,0,0,0,0,0,0,0.34658068386322755,0.8337912087912088,High
None,265.71,0.0,0.0,64,broken clouds,2013-11-26 17:00:00,6273,17,Tuesday,0,-0.9659258262890683,-0.25881904510252063,0,0,1,0,0,0,0,0,0,0,0,0,0.334733053389322,0.8616758241758242,High
None,265.39,0.0,0.0,75,broken clouds,2013-11-26 18:00:00,4463,18,Tuesday,0,-1.0,-1.8369701987210297e-16,0,0,1,0,0,0,0,0,0,0,0,0,0.3299340131973605,0.6130494505494506,Medium
None,264.95,0.0,0.0,64,broken clouds,2013-11-26 19:00:00,3294,19,Tuesday,0,-0.9659258262890684,0.2588190451025203,0,0,1,0,0,0,0,0,0,0,0,0,0.3233353329334133,0.4524725274725275,Medium
None,264.15,0.0,0.0,40,scattered clouds,2013-11-26 20:00:00,2886,20,Tuesday,0,-0.8660254037844386,0.5000000000000001,0,0,1,0,0,0,0,0,0,0,0,0,0.31133773245350915,0.3964285714285714,Medium
None,262.63,0.0,0.0,1,sky is clear,2013-11-26 21:00:00,2565,21,Tuesday,0,-0.7071067811865477,0.7071067811865474,0,1,0,0,0,0,0,0,0,0,0,0,0.28854229154169175,0.35233516483516486,Medium
None,262.22,0.0,0.0,64,broken clouds,2013-11-26 23:00:00,1111,23,Tuesday,0,-0.25881904510252157,0.9659258262890681,0,0,1,0,0,0,0,0,0,0,0,0,0.2823935212957414,0.15260989010989012,Low
None,261.19,0.0,0.0,64,broken clouds,2013-11-27 00:00:00,624,0,Wednesday,0,0.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0.26694661067786457,0.08571428571428572,Low
None,260.68,0.0,0.0,64,broken clouds,2013-11-27 01:00:00,395,1,Wednesday,0,0.25881904510252074,0.9659258262890683,0,0,1,0,0,0,0,0,0,0,0,0,0.2592981403719259,0.05425824175824176,Low
None,260.48,0.0,0.0,64,broken clouds,2013-11-27 02:00:00,292,2,Wednesday,0,0.49999999999999994,0.8660254037844387,0,0,1,0,0,0,0,0,0,0,0,0,0.25629874025195004,0.04010989010989011,Low
None,259.66,0.0,0.0,64,broken clouds,2013-11-27 03:00:00,396,3,Wednesday,0,0.7071067811865476,0.7071067811865476,0,0,1,0,0,0,0,0,0,0,0,0,0.24400119976004855,0.0543956043956044,Low
None,259.36,0.0,0.0,64,broken clouds,2013-11-27 04:00:00,733,4,Wednesday,0,0.8660254037844386,0.5000000000000001,0,0,1,0,0,0,0,0,0,0,0,0,0.23950209958008437,0.10068681318681319,Low
None,258.84,0.0,0.0,64,broken clouds,2013-11-27 05:00:00,2591,5,Wednesday,0,0.9659258262890683,0.25881904510252074,0,0,1,0,0,0,0,0,0,0,0,0,0.23170365926814618,0.3559065934065934,Medium
None,258.54,0.0,0.0,64,broken clouds,2013-11-27 06:00:00,5210,6,Wednesday,0,1.0,6.123233995736766e-17,0,0,1,0,0,0,0,0,0,0,0,0,0.22720455908818285,0.7156593406593407,High
None,258.14,0.0,0.0,64,broken clouds,2013-11-27 07:00:00,6004,7,Wednesday,0,0.9659258262890683,-0.25881904510252063,0,0,1,0,0,0,0,0,0,0,0,0,0.22120575884823032,0.8247252747252747,High
None,257.37,0.0,0.0,64,broken clouds,2013-11-27 08:00:00,5651,8,Wednesday,0,0.8660254037844387,-0.4999999999999998,0,0,1,0,0,0,0,0,0,0,0,0,0.20965806838632298,0.7762362637362638,High
None,260.69,0.0,0.0,1,sky is clear,2013-11-27 09:00:00,5084,9,Wednesday,0,0.7071067811865476,-0.7071067811865475,0,1,0,0,0,0,0,0,0,0,0,0,0.25944811037792453,0.6983516483516483,High
None,262.89,0.0,0.0,64,broken clouds,2013-11-27 10:00:00,4706,10,Wednesday,0,0.49999999999999994,-0.8660254037844387,0,0,1,0,0,0,0,0,0,0,0,0,0.2924415116976604,0.6464285714285715,Medium
None,264.67,0.0,0.0,75,broken clouds,2013-11-27 11:00:00,5370,11,Wednesday,0,0.258819045102521,-0.9659258262890682,0,0,1,0,0,0,0,0,0,0,0,0,0.3191361727654473,0.7376373626373627,High
None,265.59,0.0,0.0,64,broken clouds,2013-11-27 12:00:00,5572,12,Wednesday,0,1.2246467991473532e-16,-1.0,0,0,1,0,0,0,0,0,0,0,0,0,0.33293341331733634,0.7653846153846153,High
None,266.36,0.0,0.0,64,broken clouds,2013-11-27 13:00:00,5712,13,Wednesday,0,-0.2588190451025208,-0.9659258262890683,0,0,1,0,0,0,0,0,0,0,0,0,0.3444811037792445,0.7846153846153846,High
